	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
8943	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	8443 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8944	4	2010-02-03 01:43:10	36020.0	8443.0	4808.0
8944	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 5221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8945	4	2010-02-03 01:43:10	5221.0	36020.0	4810.0
8945	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 30718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8946	4	2010-02-03 01:43:10	30718.0	36020.0	4811.0
8946	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5221 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8947	4	2010-02-03 01:43:10	36020.0	5221.0	4810.0
8947	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8948	4	2010-02-03 01:43:10	52673.0	36020.0	4812.0
8948	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 8093 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8949	4	2010-02-03 01:43:10	8093.0	36020.0	4813.0
8949	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1169 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8950	4	2010-02-03 01:43:10	1169.0	36020.0	4814.0
8950	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	52673 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8951	4	2010-02-03 01:43:10	36020.0	52673.0	4812.0
8951	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1169 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8952	4	2010-02-03 01:43:10	36020.0	1169.0	4814.0
8952	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 3005 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8953	4	2010-02-03 01:43:10	3005.0	36020.0	4815.0
8953	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	5009 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8954	4	2010-02-03 01:43:10	36020.0	5009.0	4805.0
8954	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	648 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8955	4	2010-02-03 01:43:10	36020.0	648.0	4807.0
8955	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1095 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8956	4	2010-02-03 01:43:10	36020.0	1095.0	4809.0
8956	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	30718 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8957	4	2010-02-03 01:43:10	36020.0	30718.0	4811.0
8957	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	8093 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8958	4	2010-02-03 01:43:10	36020.0	8093.0	4813.0
8958	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	3005 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8959	4	2010-02-03 01:43:10	36020.0	3005.0	4815.0
8959	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8960	4	2010-02-03 01:43:10	100.0	36020.0	4816.0
8960	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 5911 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8961	4	2010-02-03 01:43:10	5911.0	36020.0	4817.0
8961	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1131 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8962	4	2010-02-03 01:43:10	1131.0	36020.0	4818.0
8962	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 84 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8963	4	2010-02-03 01:43:10	84.0	36020.0	4819.0
8963	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5911 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8964	4	2010-02-03 01:43:10	36020.0	5911.0	4817.0
8964	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 5030 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8965	4	2010-02-03 01:43:10	5030.0	36020.0	4820.0
8965	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	84 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8966	4	2010-02-03 01:43:10	36020.0	84.0	4819.0
8966	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 4848 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8967	4	2010-02-03 01:43:10	4848.0	36020.0	4821.0
8967	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8968	4	2010-02-03 01:43:10	1132.0	36020.0	4822.0
8968	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 10621 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8969	4	2010-02-03 01:43:10	10621.0	36020.0	4823.0
8969	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	4848 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8970	4	2010-02-03 01:43:10	36020.0	4848.0	4821.0
8970	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	10621 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8971	4	2010-02-03 01:43:10	36020.0	10621.0	4823.0
8971	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1113 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8972	4	2010-02-03 01:43:10	1113.0	36020.0	4824.0
8972	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1086 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8973	4	2010-02-03 01:43:10	1086.0	36020.0	4825.0
8973	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1086 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8974	4	2010-02-03 01:43:10	36020.0	1086.0	4825.0
8974	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 13783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8975	4	2010-02-03 01:43:10	13783.0	36020.0	4826.0
8975	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 6565 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8976	4	2010-02-03 01:43:10	6565.0	36020.0	4827.0
8976	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	6565 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8977	4	2010-02-03 01:43:10	36020.0	6565.0	4827.0
8977	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	100 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8978	4	2010-02-03 01:43:10	36020.0	100.0	4816.0
8978	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1131 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8979	4	2010-02-03 01:43:10	36020.0	1131.0	4818.0
8979	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	5030 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8980	4	2010-02-03 01:43:10	36020.0	5030.0	4820.0
8980	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1132 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8981	4	2010-02-03 01:43:10	36020.0	1132.0	4822.0
8981	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1113 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8982	4	2010-02-03 01:43:10	36020.0	1113.0	4824.0
8982	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	13783 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	8983	4	2010-02-03 01:43:10	36020.0	13783.0	4826.0
8983	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1864 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8984	4	2010-02-03 01:43:10	1864.0	36020.0	4828.0
8984	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8985	4	2010-02-03 01:43:10	5009.0	36020.0	4829.0
8985	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 5432 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8986	4	2010-02-03 01:43:10	5432.0	36020.0	4830.0
8986	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 648 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8987	4	2010-02-03 01:43:10	648.0	36020.0	4831.0
8987	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 4998 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8988	4	2010-02-03 01:43:10	4998.0	36020.0	4832.0
8988	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5009 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8989	4	2010-02-03 01:43:10	36020.0	5009.0	4829.0
8989	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1095 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8990	4	2010-02-03 01:43:10	1095.0	36020.0	4833.0
8990	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	648 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8991	4	2010-02-03 01:43:10	36020.0	648.0	4831.0
8991	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 7676 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8992	4	2010-02-03 01:43:10	7676.0	36020.0	4834.0
8992	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1095 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8993	4	2010-02-03 01:43:10	36020.0	1095.0	4833.0
8993	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 30718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8994	4	2010-02-03 01:43:10	30718.0	36020.0	4835.0
8994	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 55600 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8995	4	2010-02-03 01:43:10	55600.0	36020.0	4836.0
8995	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	30718 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	8996	4	2010-02-03 01:43:10	36020.0	30718.0	4835.0
8996	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 8093 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8997	4	2010-02-03 01:43:10	8093.0	36020.0	4837.0
8997	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	8998	4	2010-02-03 01:43:10	9290.0	36020.0	4838.0
8998	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 3005 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	8999	4	2010-02-03 01:43:10	3005.0	36020.0	4839.0
8999	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	8093 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9000	4	2010-02-03 01:43:10	36020.0	8093.0	4837.0
9000	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	3005 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9001	4	2010-02-03 01:43:10	36020.0	3005.0	4839.0
9001	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1864 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9002	4	2010-02-03 01:43:10	36020.0	1864.0	4828.0
9002	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	5432 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9003	4	2010-02-03 01:43:10	36020.0	5432.0	4830.0
9003	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	4998 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9004	4	2010-02-03 01:43:10	36020.0	4998.0	4832.0
9004	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	7676 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9005	4	2010-02-03 01:43:10	36020.0	7676.0	4834.0
9005	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	55600 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9006	4	2010-02-03 01:43:10	36020.0	55600.0	4836.0
9006	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	9290 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9007	4	2010-02-03 01:43:10	36020.0	9290.0	4838.0
9007	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 2111 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9008	4	2010-02-03 01:43:10	2111.0	36020.0	4840.0
9008	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 100 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9009	4	2010-02-03 01:43:10	100.0	36020.0	4841.0
9009	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 10626 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9010	4	2010-02-03 01:43:10	10626.0	36020.0	4842.0
9010	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1131 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9011	4	2010-02-03 01:43:10	1131.0	36020.0	4843.0
9011	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	100 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9012	4	2010-02-03 01:43:10	36020.0	100.0	4841.0
9012	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 6901 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9013	4	2010-02-03 01:43:10	6901.0	36020.0	4844.0
9013	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1131 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9014	4	2010-02-03 01:43:10	36020.0	1131.0	4843.0
9014	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 5030 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9015	4	2010-02-03 01:43:10	5030.0	36020.0	4845.0
9015	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1971 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9016	4	2010-02-03 01:43:10	1971.0	36020.0	4846.0
9016	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5030 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9017	4	2010-02-03 01:43:10	36020.0	5030.0	4845.0
9017	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9018	4	2010-02-03 01:43:10	1132.0	36020.0	4847.0
9018	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 49160 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9019	4	2010-02-03 01:43:10	49160.0	36020.0	4848.0
9019	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1132 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9020	4	2010-02-03 01:43:10	36020.0	1132.0	4847.0
9020	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1113 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9021	4	2010-02-03 01:43:10	1113.0	36020.0	4849.0
9021	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1113 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9022	4	2010-02-03 01:43:10	36020.0	1113.0	4849.0
9022	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 2003 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9023	4	2010-02-03 01:43:10	2003.0	36020.0	4850.0
9023	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 13783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9024	4	2010-02-03 01:43:10	13783.0	36020.0	4851.0
9024	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	13783 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9025	4	2010-02-03 01:43:10	36020.0	13783.0	4851.0
9025	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2111 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9026	4	2010-02-03 01:43:10	36020.0	2111.0	4840.0
9026	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	10626 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9027	4	2010-02-03 01:43:10	36020.0	10626.0	4842.0
9027	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	6901 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9028	4	2010-02-03 01:43:10	36020.0	6901.0	4844.0
9028	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1971 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9029	4	2010-02-03 01:43:10	36020.0	1971.0	4846.0
9029	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	49160 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9030	4	2010-02-03 01:43:10	36020.0	49160.0	4848.0
9030	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2003 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9031	4	2010-02-03 01:43:10	36020.0	2003.0	4850.0
9031	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 880 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9032	4	2010-02-03 01:43:10	880.0	36020.0	4852.0
9032	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 1864 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9033	4	2010-02-03 01:43:10	1864.0	36020.0	4853.0
9033	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 1149 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9034	4	2010-02-03 01:43:10	1149.0	36020.0	4854.0
9034	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 5432 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9035	4	2010-02-03 01:43:10	5432.0	36020.0	4855.0
9035	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1864 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9036	4	2010-02-03 01:43:10	36020.0	1864.0	4853.0
9036	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 512 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9037	4	2010-02-03 01:43:10	512.0	36020.0	4856.0
9037	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5432 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9038	4	2010-02-03 01:43:10	36020.0	5432.0	4855.0
9038	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 4998 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9039	4	2010-02-03 01:43:10	4998.0	36020.0	4857.0
9039	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 9485 [SYN] Seq=0 Win=4096 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9040	4	2010-02-03 01:43:10	9485.0	36020.0	4858.0
9040	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 7676 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9041	4	2010-02-03 01:43:10	7676.0	36020.0	4859.0
9041	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	4998 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9042	4	2010-02-03 01:43:10	36020.0	4998.0	4857.0
9042	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	7676 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9043	4	2010-02-03 01:43:10	36020.0	7676.0	4859.0
9043	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 3003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9044	4	2010-02-03 01:43:10	3003.0	36020.0	4860.0
9044	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 55600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9045	4	2010-02-03 01:43:10	55600.0	36020.0	4861.0
9045	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	55600 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9046	4	2010-02-03 01:43:10	36020.0	55600.0	4861.0
9046	60	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36020 > 179 [SYN] Seq=0 Win=3072 Len=0 MSS=1460		10.42.42.50	10.42.42.253	60	9047	4	2010-02-03 01:43:10	179.0	36020.0	4862.0
9047	60	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36020 > 9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460		10.42.42.56	10.42.42.253	60	9048	4	2010-02-03 01:43:10	9290.0	36020.0	4863.0
9048	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	9290 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	9049	4	2010-02-03 01:43:10	36020.0	9290.0	4863.0
9049	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	880 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9050	4	2010-02-03 01:43:10	36020.0	880.0	4852.0
9050	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1149 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9051	4	2010-02-03 01:43:10	36020.0	1149.0	4854.0
9051	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	512 > 36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	9052	4	2010-02-03 01:43:10	36020.0	512.0	4856.0
