action_id	action_type	action_params	session_id	user_id	project_id	creation_time	parent_display_id	child_display_id	solution
2920	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	595	172	1	2017-01-22 12:21:24	3529	3530	True
0	back		595	172	1		3530	3529	True
0	back		595	172	1		3529	3528	True
2921	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	595	172	1	2017-01-22 12:22:49	3528	3531	True
2922	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	595	172	1	2017-01-22 12:25:36	3531	3532	True
2923	filter	{'term': '82.108.0.41', 'condition': 16, 'field': 'ip_src'}	595	172	1	2017-01-22 12:26:14	3532	3533	True
0	back		595	172	1		3533	3532	True
0	back		595	172	1		3532	3531	True
2924	group	{'groupPriority': 2, 'aggregations': [], 'field': 'tcp_dstport'}	595	172	1	2017-01-22 12:31:21	3531	3534	True
2925	group	{'groupPriority': 3, 'aggregations': [], 'field': 'ip_dst'}	595	172	1	2017-01-22 12:33:31	3534	3535	True
2926	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	596	172	4	2017-01-22 12:36:20	3536	3537	True
2927	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	596	172	4	2017-01-22 12:36:40	3537	3538	True
2928	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	596	172	4	2017-01-22 12:38:24	3538	3539	True
2929	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_dstport'}	596	172	4	2017-01-22 12:40:26	3539	3540	True
2930	filter	{'term': 'ACK', 'condition': 16, 'field': 'info_line'}	596	172	4	2017-01-22 12:44:52	3540	3541	True
2931	filter	{'term': 'ACK', 'condition': 16, 'field': 'info_line'}	596	172	4	2017-01-22 12:45:30	3541	3542	True
0	back		596	172	4		3542	3541	True
0	back		596	172	4		3541	3540	True
0	back		596	172	4		3540	3539	True
2932	filter	{'term': 'SYN, ACK', 'condition': 16, 'field': 'info_line'}	596	172	4	2017-01-22 12:46:40	3539	3543	True
2933	group	{'groupPriority': 0, 'aggregations': [], 'field': 'eth_src'}	597	173	2	2017-01-22 13:35:47	3544	3545	False
2934	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_src'}	597	173	2	2017-01-22 13:36:03	3545	3546	False
0	back		597	173	2		3546	3545	False
0	back		597	173	2		3545	3544	False
2935	group	{'groupPriority': 0, 'aggregations': [], 'field': 'eth_src'}	597	173	2	2017-01-22 14:29:54	3544	3547	False
2936	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_src'}	597	173	2	2017-01-22 14:30:18	3547	3548	False
0	back		597	173	2		3548	3547	False
0	back		597	173	2		3547	3544	False
2937	group	{'groupPriority': 0, 'aggregations': [], 'field': 'highest_layer'}	597	173	2	2017-01-22 14:31:48	3544	3549	False
2938	filter	{'term': '08', 'condition': 16, 'field': 'eth_dst'}	598	173	3	2017-01-23 11:36:33	3550	3551	False
0	back		598	173	3		3551	3550	False
2939	group	{'groupPriority': 0, 'aggregations': [], 'field': 'eth_src'}	598	173	3	2017-01-23 11:37:25	3550	3552	False
2940	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	599	173	3	2017-01-23 11:40:07	3553	3554	False
2941	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	599	173	3	2017-01-23 11:40:29	3554	3555	False
2942	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	600	174	4	2017-01-23 11:42:35	3556	3558	True
2944	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	600	174	4	2017-01-23 11:42:51	3558	3560	True
2948	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	600	174	4	2017-01-23 11:44:25	3560	3564	True
0	back		600	174	4		3564	3560	True
0	back		600	174	4		3560	3558	True
2950	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	600	174	4	2017-01-23 11:51:31	3558	3566	True
2951	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	600	174	4	2017-01-23 11:51:53	3566	3567	True
0	back		600	174	4		3567	3566	True
2954	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	600	174	4	2017-01-23 11:53:15	3566	3570	True
2955	group	{'groupPriority': 3, 'aggregations': [{'type': 'sum', 'field': 'length'}], 'field': 'tcp_dstport'}	600	174	4	2017-01-23 11:56:30	3570	3571	True
2943	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	601	175	4	2017-01-23 11:42:39	3557	3559	False
2945	group	{'groupPriority': 1, 'aggregations': [], 'field': 'tcp_dstport'}	601	175	4	2017-01-23 11:42:53	3559	3561	False
0	back		601	175	4		3561	3559	False
2946	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	601	175	4	2017-01-23 11:43:28	3559	3562	False
2947	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	601	175	4	2017-01-23 11:44:04	3562	3563	False
0	back		601	175	4		3563	3562	False
0	back		601	175	4		3562	3559	False
0	back		601	175	4		3559	3557	False
2949	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	601	175	4	2017-01-23 11:49:48	3557	3565	False
2952	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	601	175	4	2017-01-23 11:51:56	3565	3568	False
2953	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_stream'}	601	175	4	2017-01-23 11:52:37	3568	3569	False
0	back		601	175	4		3569	3568	False
0	back		601	175	4		3568	3565	False
2956	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	601	175	4	2017-01-23 11:58:31	3565	3572	False
2958	filter	{'term': '0', 'condition': 32, 'field': 'tcp_stream'}	601	175	4	2017-01-23 11:59:33	3572	3575	False
2959	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_stream'}	601	175	4	2017-01-23 12:00:18	3575	3576	False
0	back		601	175	4		3576	3575	False
0	back		601	175	4		3575	3572	False
2962	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_dstport'}	601	175	4	2017-01-23 12:02:48	3572	3579	False
0	back		601	175	4		3579	3572	False
2964	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_stream'}	601	175	4	2017-01-23 12:03:30	3572	3581	False
0	back		601	175	4		3581	3572	False
2969	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_dstport'}	601	175	4	2017-01-23 12:08:47	3572	3589	False
0	back		601	175	4		3589	3572	False
0	back		601	175	4		3572	3565	False
2988	group	{'groupPriority': 2, 'aggregations': [], 'field': 'tcp_stream'}	601	175	4	2017-01-23 12:13:38	3565	3608	False
0	back		601	175	4		3608	3565	False
3001	group	{'groupPriority': 2, 'aggregations': [], 'field': 'tcp_dstport'}	601	175	4	2017-01-23 12:17:12	3565	3624	False
3003	group	{'groupPriority': 3, 'aggregations': [], 'field': 'ip_dst'}	601	175	4	2017-01-23 12:17:47	3624	3626	False
2957	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	602	174	1	2017-01-23 11:59:03	3573	3574	False
2960	filter	{'term': '82.108.87.7', 'condition': 16, 'field': 'ip_src'}	602	174	1	2017-01-23 12:01:45	3574	3577	False
0	back		602	174	1		3577	3574	False
0	back		602	174	1		3574	3573	False
2961	filter	{'term': '82.108.87.7', 'condition': 16, 'field': 'ip_src'}	602	174	1	2017-01-23 12:02:16	3573	3578	False
0	back		602	174	1		3578	3573	False
2963	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	602	174	1	2017-01-23 12:02:53	3573	3580	False
2981	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	602	174	1	2017-01-23 12:12:05	3580	3601	False
2987	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	602	174	1	2017-01-23 12:12:41	3601	3607	False
2967	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	604	177	4	2017-01-23 12:07:50	3586	3587	False
0	back		604	177	4		3587	3586	False
2972	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	604	177	4	2017-01-23 12:09:24	3586	3592	False
2975	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_dst'}	604	177	4	2017-01-23 12:10:32	3592	3595	False
2976	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	604	177	4	2017-01-23 12:11:04	3595	3596	False
0	back		604	177	4		3596	3595	False
0	back		604	177	4		3595	3592	False
0	back		604	177	4		3592	3586	False
2978	group	{'groupPriority': 0, 'aggregations': [], 'field': 'tcp_stream'}	604	177	4	2017-01-23 12:11:54	3586	3598	False
2984	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	604	177	4	2017-01-23 12:12:16	3598	3604	False
2989	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	605	177	4	2017-01-23 12:13:45	3609	3610	True
2990	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	605	177	4	2017-01-23 12:13:59	3610	3611	True
2992	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	605	177	4	2017-01-23 12:14:24	3611	3613	True
2994	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_stream'}	605	177	4	2017-01-23 12:14:47	3613	3616	True
2999	filter	{'term': 'TCP', 'condition': 8, 'field': 'highest_layer'}	605	177	4	2017-01-23 12:16:57	3616	3622	True
0	back		605	177	4		3622	3616	True
3008	filter	{'term': 'SYN, ACK', 'condition': 16, 'field': 'info_line'}	605	177	4	2017-01-23 12:21:48	3616	3631	True
2995	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	606	174	1	2017-01-23 12:14:52	3615	3617	True
2997	group	{'groupPriority': 1, 'aggregations': [], 'field': 'highest_layer'}	606	174	1	2017-01-23 12:16:21	3617	3620	True
3002	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	606	174	1	2017-01-23 12:17:22	3620	3625	True
0	back		606	174	1		3625	3620	True
3004	group	{'groupPriority': 2, 'aggregations': [], 'field': 'ip_dst'}	606	174	1	2017-01-23 12:18:45	3620	3627	True
0	back		606	174	1		3627	3620	True
0	back		606	174	1		3620	3617	True
0	back		606	174	1		3617	3615	True
3009	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	606	174	1	2017-01-23 12:22:12	3615	3632	True
3011	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	606	174	1	2017-01-23 12:22:31	3632	3634	True
3017	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	606	174	1	2017-01-23 12:26:21	3634	3642	True
0	back		606	174	1		3642	3634	True
0	back		606	174	1		3634	3632	True
3022	filter	{'term': 'tcp', 'condition': 16, 'field': 'highest_layer'}	606	174	1	2017-01-23 12:28:19	3632	3647	True
3023	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	606	174	1	2017-01-23 12:28:29	3647	3648	True
3031	filter	{'term': 'tcp', 'condition': 16, 'field': 'highest_layer'}	606	174	1	2017-01-23 12:32:39	3648	3656	True
0	back		606	174	1		3656	3648	True
0	back		606	174	1		3648	3647	True
0	back		606	174	1		3647	3632	True
3032	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	606	174	1	2017-01-23 12:33:31	3632	3657	True
3034	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	606	174	1	2017-01-23 12:33:58	3657	3659	True
2996	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	607	176	4	2017-01-23 12:16:04	3618	3619	True
2998	filter	{'term': 'SYN ACK', 'condition': 16, 'field': 'info_line'}	607	176	4	2017-01-23 12:16:25	3619	3621	True
0	back		607	176	4		3621	3619	True
3000	group	{'groupPriority': 1, 'aggregations': [], 'field': 'tcp_stream'}	607	176	4	2017-01-23 12:17:05	3619	3623	True
0	back		607	176	4		3623	3619	True
3007	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	607	176	4	2017-01-23 12:21:28	3619	3630	True
3010	group	{'groupPriority': 2, 'aggregations': [], 'field': 'tcp_stream'}	607	176	4	2017-01-23 12:22:17	3630	3633	True
0	back		607	176	4		3633	3630	True
0	back		607	176	4		3630	3619	True
0	back		607	176	4		3619	3618	True
3015	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	607	176	4	2017-01-23 12:25:46	3618	3639	True
0	back		607	176	4		3639	3618	True
3019	group	{'groupPriority': 0, 'aggregations': [], 'field': 'tcp_stream'}	607	176	4	2017-01-23 12:27:09	3618	3644	True
3030	filter	{'term': 'TCP', 'condition': 16, 'field': 'highest_layer'}	607	176	4	2017-01-23 12:32:30	3644	3655	True
3013	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	608	175	1	2017-01-23 12:23:56	3636	3637	True
3014	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	608	175	1	2017-01-23 12:24:10	3637	3638	True
3018	group	{'groupPriority': 2, 'aggregations': [], 'field': 'tcp_stream'}	608	175	1	2017-01-23 12:26:39	3638	3643	True
3026	filter	{'term': 'ICMP', 'condition': 8, 'field': 'highest_layer'}	608	175	1	2017-01-23 12:29:50	3643	3651	True
0	back		608	175	1		3651	3643	True
0	back		608	175	1		3643	3638	True
0	back		608	175	1		3638	3637	True
0	back		608	175	1		3637	3636	True
3036	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	608	175	1	2017-01-23 12:36:56	3636	3661	True
3037	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	608	175	1	2017-01-23 12:37:07	3661	3662	True
3038	filter	{'term': 'reply', 'condition': 16, 'field': 'info_line'}	608	175	1	2017-01-23 12:37:35	3662	3663	True
3016	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	609	177	1	2017-01-23 12:26:14	3640	3641	True
0	back		609	177	1		3641	3640	True
3027	filter	{'term': 'reply id', 'condition': 16, 'field': 'info_line'}	609	177	1	2017-01-23 12:31:06	3640	3652	True
0	back		609	177	1		3652	3640	True
3028	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	609	177	1	2017-01-23 12:31:34	3640	3653	True
3029	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	609	177	1	2017-01-23 12:31:38	3653	3654	True
3035	filter	{'term': 'reply id=0x0200', 'condition': 16, 'field': 'info_line'}	609	177	1	2017-01-23 12:36:18	3654	3660	True
0	back		609	177	1		3660	3654	True
3039	filter	{'term': 'SYN, ACK', 'condition': 16, 'field': 'info_line'}	609	177	1	2017-01-23 12:38:47	3654	3664	True
0	back		609	177	1		3664	3654	True
3040	filter	{'term': 'RST', 'condition': 16, 'field': 'info_line'}	609	177	1	2017-01-23 12:39:08	3654	3665	True
3041	group	{'groupPriority': 0, 'aggregations': [], 'field': 'tcp_srcport'}	610	176	1	2017-01-23 12:41:52	3666	3667	False
3044	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	611	176	1	2017-01-23 12:42:38	3670	3671	True
3045	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	611	176	1	2017-01-23 12:43:13	3671	3672	True
3050	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	611	176	1	2017-01-23 12:44:16	3672	3677	True
3051	filter	{'term': 'ICMP', 'condition': 16, 'field': 'highest_layer'}	611	176	1	2017-01-23 12:47:24	3677	3678	True
0	back		611	176	1		3678	3677	True
3052	filter	{'term': 'TCP', 'condition': 16, 'field': 'highest_layer'}	611	176	1	2017-01-23 12:49:42	3677	3679	True
3053	group	{'groupPriority': 0, 'aggregations': [], 'field': 'eth_src'}	612	178	3	2017-01-23 13:38:47	3680	3681	False
3054	group	{'groupPriority': 1, 'aggregations': [], 'field': 'eth_dst'}	612	178	3	2017-01-23 13:39:03	3681	3682	False
0	back		612	178	3		3682	3681	False
3055	filter	{'term': 'BOOTP', 'condition': 16, 'field': 'highest_layer'}	612	178	3	2017-01-23 13:39:53	3681	3683	False
3056	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	613	179	4	2017-01-23 13:41:12	3684	3685	False
3057	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	613	179	4	2017-01-23 13:41:50	3685	3686	False
3061	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	615	179	4	2017-01-23 13:44:54	3688	3691	True
3064	group	{'groupPriority': 2, 'aggregations': [], 'field': 'highest_layer'}	615	179	4	2017-01-23 13:45:08	3691	3694	True
3065	filter	{'term': 'SYN, ACK', 'condition': 16, 'field': 'info_line'}	615	179	4	2017-01-23 13:48:13	3694	3695	True
0	back		615	179	4		3695	3694	True
3066	filter	{'term': '42.253', 'condition': 16, 'field': 'ip_src'}	615	179	4	2017-01-23 13:52:29	3694	3696	True
3067	group	{'groupPriority': 3, 'aggregations': [], 'field': 'tcp_dstport'}	615	179	4	2017-01-23 13:52:51	3696	3697	True
3068	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	616	179	1	2017-01-23 13:54:25	3698	3699	True
3069	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	616	179	1	2017-01-23 13:55:00	3699	3700	True
0	back		616	179	1		3700	3699	True
0	back		616	179	1		3699	3698	True
3071	group	{'groupPriority': 0, 'aggregations': [], 'field': 'eth_src'}	616	179	1	2017-01-23 13:56:55	3698	3702	True
3072	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	616	179	1	2017-01-23 13:58:36	3702	3703	True
0	back		616	179	1		3703	3702	True
0	back		616	179	1		3702	3698	True
3073	group	{'groupPriority': 0, 'aggregations': [], 'field': 'ip_src'}	616	179	1	2017-01-23 13:59:25	3698	3704	True
3074	group	{'groupPriority': 1, 'aggregations': [], 'field': 'ip_dst'}	616	179	1	2017-01-23 13:59:29	3704	3705	True
3075	filter	{'term': 'Echo (ping) reply', 'condition': 16, 'field': 'info_line'}	616	179	1	2017-01-23 14:01:32	3705	3706	True
0	back		616	179	1		3706	3705	True
0	back		616	179	1		3705	3704	True
3076	filter	{'term': 'ICMP', 'condition': 512, 'field': 'highest_layer'}	616	179	1	2017-01-23 14:03:04	3704	3707	True
3077	filter	{'term': 'SYN, ACK', 'condition': 16, 'field': 'info_line'}	616	179	1	2017-01-23 14:03:38	3707	3708	True
0	back		616	179	1		3708	3707	True
3078	filter	{'term': '139', 'condition': 512, 'field': 'tcp_srcport'}	616	179	1	2017-01-23 14:04:22	3707	3709	True
0	back		616	179	1		3709	3707	True
3079	filter	{'term': '445', 'condition': 512, 'field': 'tcp_srcport'}	616	179	1	2017-01-23 14:04:54	3707	3710	True
3080	group	{'groupPriority': 1, 'aggregations': [], 'field': 'tcp_dstport'}	616	179	1	2017-01-23 14:05:12	3710	3711	True
3081	group	{'aggregations': [], 'field': 'tcp_stream', 'groupPriority': 0}	617	180	3	2017-01-23 17:57:54	3712	3713	False
0	back		617	180	3		3713	3712	False
3082	group	{'aggregations': [], 'field': 'eth_src', 'groupPriority': 0}	617	180	3	2017-01-23 17:58:02	3712	3714	False
3083	group	{'aggregations': [{'field': 'length', 'type': 'sum'}], 'field': 'eth_dst', 'groupPriority': 1}	617	180	3	2017-01-23 17:58:34	3714	3715	False
3084	group	{'aggregations': [], 'field': 'highest_layer', 'groupPriority': 0}	618	181	1	2017-01-23 18:01:20	3716	3717	True
0	back		618	181	1		3717	3716	True
3085	group	{'aggregations': [], 'field': 'tcp_stream', 'groupPriority': 0}	618	181	1	2017-01-23 18:02:12	3716	3718	True
3087	group	{'aggregations': [{'field': 'length', 'type': 'sum'}], 'field': 'tcp_stream'}	618	181	1	2017-01-23 18:03:29	3718	3720	True
3088	group	{'aggregations': [{'field': 'length', 'type': 'sum'}], 'field': 'ip_src', 'groupPriority': 0}	618	181	1	2017-01-23 18:03:44	3720	3721	True
3089	group	{'aggregations': [{'field': 'length', 'type': 'sum'}], 'field': 'ip_dst', 'groupPriority': 1}	618	181	1	2017-01-23 18:04:00	3721	3722	True
3090	filter	{'condition': 512, 'field': 'highest_layer', 'term': 'ICMP'}	618	181	1	2017-01-23 18:05:19	3722	3723	True
3096	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 0}	619	181	4	2017-01-23 18:19:30	3729	3730	True
3097	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 1}	619	181	4	2017-01-23 18:20:11	3730	3731	True
3098	group	{'aggregations': [], 'field': 'highest_layer', 'groupPriority': 2}	619	181	4	2017-01-23 18:21:50	3731	3732	True
3099	filter	{'condition': 16, 'field': 'info_line', 'term': 'SYN, ACK'}	619	181	4	2017-01-23 18:22:28	3732	3733	True
0	back		619	181	4		3733	3732	True
0	back		619	181	4		3732	3731	True
0	back		619	181	4		3731	3730	True
3100	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 1}	619	181	4	2017-01-23 18:26:19	3730	3734	True
3101	group	{'aggregations': [], 'field': 'tcp_dstport', 'groupPriority': 2}	619	181	4	2017-01-23 18:27:47	3734	3735	True
3102	filter	{'condition': 16, 'field': 'ip_dst', 'term': '10.42'}	620	182	4	2017-01-24 10:43:28	3736	3737	False
3103	group	{'aggregations': [], 'field': 'eth_src', 'groupPriority': 0}	621	183	3	2017-01-24 10:49:59	3738	3739	False
3104	group	{'aggregations': [], 'field': 'eth_dst', 'groupPriority': 1}	621	183	3	2017-01-24 10:50:23	3739	3740	False
0	back		621	183	3		3740	3739	False
0	back		621	183	3		3739	3738	False
3105	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'ARP'}	621	183	3	2017-01-24 10:52:11	3738	3741	False
0	back		621	183	3		3741	3738	False
3106	filter	{'condition': 32, 'field': 'length', 'term': '200'}	621	183	3	2017-01-24 10:52:29	3738	3742	False
3107	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'HTTP'}	621	183	3	2017-01-24 10:52:37	3742	3743	False
3108	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'TCP'}	622	184	1	2017-01-24 10:54:57	3744	3745	True
3109	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'TCP'}	622	184	1	2017-01-24 10:55:03	3745	3746	True
0	back		622	184	1		3746	3745	True
0	back		622	184	1		3745	3744	True
3110	group	{'aggregations': [], 'field': 'eth_src', 'groupPriority': 0}	622	184	1	2017-01-24 10:55:18	3744	3747	True
3111	group	{'aggregations': [], 'field': 'eth_dst', 'groupPriority': 1}	622	184	1	2017-01-24 10:55:28	3747	3748	True
3112	group	{'aggregations': [], 'field': 'sniff_timestamp', 'groupPriority': 2}	622	184	1	2017-01-24 10:56:06	3748	3749	True
0	back		622	184	1		3749	3748	True
3113	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 2}	622	184	1	2017-01-24 10:58:20	3748	3750	True
0	back		622	184	1		3750	3748	True
0	back		622	184	1		3748	3747	True
0	back		622	184	1		3747	3744	True
3114	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 1}	622	184	1	2017-01-24 11:01:34	3744	3751	True
3115	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 2}	622	184	1	2017-01-24 11:03:47	3751	3752	True
3116	filter	{'condition': 16, 'field': 'ip_dst', 'term': '82.108.10.107'}	622	184	1	2017-01-24 11:04:53	3752	3753	True
0	back		622	184	1		3753	3752	True
3117	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'TCP'}	622	184	1	2017-01-24 11:06:37	3752	3754	True
0	back		622	184	1		3754	3752	True
0	back		622	184	1		3752	3751	True
3119	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168368'}	622	184	1	2017-01-24 11:09:10	3751	3756	True
3120	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168368'}	622	184	1	2017-01-24 11:09:20	3756	3757	True
3121	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168419'}	622	184	1	2017-01-24 11:09:30	3757	3758	True
3122	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168419'}	622	184	1	2017-01-24 11:09:44	3758	3759	True
0	back		622	184	1		3759	3758	True
0	back		622	184	1		3758	3757	True
0	back		622	184	1		3757	3756	True
0	back		622	184	1		3756	3751	True
3123	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168419'}	622	184	1	2017-01-24 11:10:08	3751	3760	True
3124	filter	{'condition': 64, 'field': 'sniff_timestamp', 'term': '1370168419'}	622	184	1	2017-01-24 11:10:16	3760	3761	True
3125	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'TCP'}	622	184	1	2017-01-24 11:10:25	3761	3762	True
3127	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 0}	622	184	1	2017-01-24 11:12:33	3762	3765	True
0	back		622	184	1		3765	3762	True
0	back		622	184	1		3762	3761	True
0	back		622	184	1		3761	3760	True
3128	filter	{'field': 'tcp_srcport', 'term': '1331', 'condition': 8}	622	184	1	2017-01-24 11:14:11	3760	3766	True
0	back		622	184	1		3766	3760	True
3129	filter	{'condition': 16, 'field': 'info_line', 'term': 'SYN'}	622	184	1	2017-01-24 11:14:29	3760	3767	True
3130	group	{'aggregations': [], 'field': 'tcp_dstport', 'groupPriority': 0}	622	184	1	2017-01-24 11:14:59	3767	3768	True
3131	filter	{'condition': 16, 'field': 'info_line', 'term': 'SYN, ACK'}	622	184	1	2017-01-24 11:15:45	3768	3769	True
0	back		622	184	1		3769	3768	True
0	back		622	184	1		3768	3767	True
0	back		622	184	1		3767	3760	True
0	back		622	184	1		3760	3751	True
0	back		622	184	1		3751	3744	True
3133	filter	{'condition': 16, 'field': 'info_line', 'term': 'SYN, ACK'}	622	184	1	2017-01-24 11:16:11	3744	3771	True
0	back		622	184	1		3771	3744	True
3134	filter	{'condition': 16, 'field': 'ip_src', 'term': '192.168.1.122'}	622	184	1	2017-01-24 11:17:00	3744	3772	True
3135	group	{'aggregations': [], 'field': 'highest_layer', 'groupPriority': 0}	622	184	1	2017-01-24 11:17:10	3772	3773	True
0	back		622	184	1		3773	3772	True
0	back		622	184	1		3772	3744	True
3137	filter	{'condition': 16, 'field': 'ip_dst', 'term': '82.108.163.88'}	622	184	1	2017-01-24 11:18:33	3744	3775	True
3126	group	{'aggregations': [], 'field': 'highest_layer', 'groupPriority': 0}	623	185	1	2017-01-24 11:12:07	3763	3764	True
0	back		623	185	1		3764	3763	True
3132	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 0}	623	185	1	2017-01-24 11:15:57	3763	3770	True
3136	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 1}	623	185	1	2017-01-24 11:17:43	3770	3774	True
0	back		623	185	1		3774	3770	True
3138	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 1}	623	185	1	2017-01-24 11:21:11	3770	3777	True
0	back		623	185	1		3777	3770	True
0	back		623	185	1		3770	3763	True
3140	filter	{'condition': 16, 'field': 'highest_layer', 'term': 'TCP'}	623	185	1	2017-01-24 11:21:50	3763	3779	True
3141	group	{'aggregations': [], 'field': 'ip_src', 'groupPriority': 0}	623	185	1	2017-01-24 11:22:01	3779	3780	True
3142	group	{'aggregations': [], 'field': 'ip_dst', 'groupPriority': 1}	623	185	1	2017-01-24 11:22:04	3780	3781	True
0	back		623	185	1		3781	3780	True
0	back		623	185	1		3780	3779	True
3144	group	{'aggregations': [], 'field': 'tcp_stream', 'groupPriority': 0}	623	185	1	2017-01-24 11:24:13	3779	3783	True
3146	filter	{'condition': 16, 'field': 'info_line', 'term': '[SYN, ACK]'}	623	185	1	2017-01-24 11:26:29	3783	3785	True
